crash_year,hour_of_day,latitude,longitude
2015,19,40 01:34.398,75 11:38.376
2015,0,40 07:09.891,75 00:29.738
2015,10,39 58:13.881,75 11:34.361
2015,99,39 55:04.448,75 10:24.293
2015,8,40 04:51.205,75 02:14.214
2015,23,39 53:34.261,75 13:24.632
2015,18,39 55:49.594,75 10:24.355
2015,1,39 59:53.787,75 09:31.025
2015,16,39 59:48.600,75 09:09.000
2015,6,40 01:48.874,75 08:45.412
2015,11,39 59:33.299,75 05:55.188
2015,22,40 01:28.605,75 01:47.887
2015,16,40 01:36.696,75 07:16.506
2015,15,40 00:14.054,75 08:55.271
2015,17,39 53:55.824,75 10:15.766
2015,19,39 56:06.266,75 09:48.783
2015,2,39 59:27.005,75 07:28.937
2015,5,39 58:04.063,75 07:51.325
2015,18,40 00:19.420,75 06:33.689
2015,0,40 01:10.862,75 07:29.055
2015,0,39 58:44.043,75 09:34.387
2015,20,40 04:01.606,75 08:55.201
2015,12,39 55:00.886,75 14:04.833
2015,8,40 03:06.267,75 09:10.785
2015,23,40 01:29.521,75 10:50.787
2015,12,39 59:46.999,75 12:05.624
2015,0,40 00:22.802,75 06:59.799
2015,22,39 59:32.614,75 08:31.878
2015,6,39 58:17.270,75 09:34.235
2015,15,40 00:10.024,75 11:40.037
2015,7,40 01:50.439,75 03:17.355
2015,22,40 01:38.709,75 11:33.793
2015,8,39 57:26.357,75 08:38.887
2015,9,39 59:56.641,75 06:31.521
2015,16,39 56:50.229,75 14:19.870
2015,21,39 55:19.017,75 11:19.719
2015,20,39 58:48.405,75 09:47.982
2015,23,40 03:13.093,75 08:52.760
2015,19,40 02:30.535,75 09:31.988
2015,14,39 55:23.102,75 09:34.741
2015,15,40 06:09.267,75 01:43.889
2015,15,39 59:49.390,75 07:05.050
2015,12,39 58:40.578,75 10:11.179
2015,6,40 02:20.673,75 00:30.401
2015,20,39 56:46.270,75 14:34.623
2015,17,40 03:18.722,75 02:51.651
2015,99,40 05:59.960,74 58:44.054
2015,19,40 01:32.829,75 07:58.227
2015,13,39 56:12.298,75 10:01.386
2015,2,39 56:38.647,75 11:48.280
2015,13,39 58:42.378,75 12:09.618
2015,4,39 57:04.301,75 13:14.370
2015,17,39 57:43.295,75 08:22.356
2015,6,39 57:36.212,75 10:48.662
2015,15,40 01:20.398,75 07:50.350
2015,15,39 59:30.501,75 05:08.900
2015,10,40 01:08.586,75 06:05.622
2015,16,40 01:31.746,75 07:20.688
2015,6,39 57:11.413,75 10:11.807
2015,14,40 01:55.826,75 05:30.584
2015,11,39 59:55.057,75 08:33.050
2015,15,39 59:37.934,75 11:56.878
2015,14,39 57:22.573,75 12:35.237
2015,19,39 57:23.059,75 12:30.441
2015,0,39 57:25.108,75 14:52.588
2015,8,40 01:45.930,75 10:29.650
2015,10,40 02:44.193,75 03:23.098
2015,16,40 01:36.663,75 06:31.928
2015,13,40 00:05.133,75 04:54.196
2015,21,39 57:36.586,75 10:48.806
2015,7,39 57:10.602,75 10:23.843
2015,15,40 02:59.075,74 59:41.022
2015,9,39 57:21.499,75 09:38.239
2015,13,39 56:26.296,75 10:16.039
2015,0,39 58:14.817,75 07:20.188
2015,20,40 03:45.320,75 10:26.616
2015,14,40 00:36.100,75 05:32.400
2015,6,40 03:16.897,75 00:17.529
2015,9,39 58:37.470,75 13:47.492
2015,19,39 59:44.224,75 10:03.233
2015,7,39 56:55.829,75 12:53.933
2015,17,40 04:07.379,75 04:02.423
2015,19,39 58:17.270,75 09:34.235
2015,20,39 55:43.633,75 09:53.787
2015,14,40 00:28.100,75 07:38.200
2015,99,39 57:30.984,75 12:48.559
2015,2,40 01:51.013,75 10:17.018
2015,11,40 02:50.433,75 05:29.783
2015,8,39 59:05.996,75 12:30.043
2015,16,39 59:01.535,75 12:11.259
2015,20,39 59:23.280,75 14:16.259
2015,13,39 58:05.009,75 07:48.174
2015,11,40 04:21.340,75 02:52.368
2015,8,40 00:59.455,75 12:09.948
2015,20,39 59:44.536,75 07:18.011
2015,17,39 56:41.578,75 10:01.077
2015,9,40 02:17.595,75 10:36.395
2015,6,39 55:08.738,75 09:02.102
2015,9,39 59:16.184,75 10:50.095
2015,12,39 59:08.581,75 11:48.299
2015,15,39 56:35.756,75 11:33.817
2015,0,39 54:48.070,75 08:41.618
2015,4,40 03:23.726,75 01:52.348
2015,14,39 57:36.520,75 10:48.256
2015,20,40 01:06.795,75 12:40.361
2015,21,40 00:51.000,75 10:40.500
2015,19,40 02:34.400,75 02:15.400
2015,17,39 58:30.781,75 11:41.713
2015,16,40 00:39.185,75 09:53.166
2015,8,39 59:32.744,75 11:39.455
2015,17,39 59:43.566,75 09:27.349
2015,23,40 01:05.711,75 08:55.232
2015,22,39 58:07.622,75 12:35.816
2015,2,39 59:08.822,75 09:52.289
2015,0,39 55:17.192,75 11:23.402
2015,20,40 00:39.283,75 08:23.330
2015,8,40 00:06.100,75 08:26.900
2015,19,39 57:10.308,75 10:47.794
2015,4,39 55:46.700,75 11:53.100
2015,11,40 00:35.783,75 11:10.235
2015,9,40 04:05.340,75 01:46.740
2015,21,40 02:31.388,75 10:55.460
2015,9,39 57:52.721,75 10:45.390
2015,18,40 07:13.296,75 00:36.205
2015,9,40 02:11.789,75 03:52.061
2015,9,40 02:06.009,75 10:25.403
2015,21,40 01:28.079,75 08:52.528
2015,15,39 57:33.649,75 11:59.589
2015,8,39 58:00.747,75 08:04.663
2015,20,39 57:30.622,75 08:55.406
2015,12,39 57:33.918,75 14:43.386
2015,22,39 57:22.190,75 10:38.582
2015,9,39 57:41.200,75 09:48.200
2015,18,40 02:50.300,75 09:48.800
2015,16,39 57:30.248,75 10:32.471
2015,18,40 03:04.319,75 09:00.826
2015,17,40 04:28.870,75 09:56.770
2015,16,40 06:51.916,75 01:18.921
2015,20,40 05:45.848,74 58:36.302
2015,10,40 00:59.600,75 12:09.400
2015,7,39 57:19.263,75 11:59.801
2015,0,39 56:58.949,75 12:29.898
2015,18,40 02:00.178,75 07:52.165
2015,14,39 56:42.224,75 12:54.990
2015,13,39 58:51.851,75 12:23.985
2015,15,39 58:01.333,75 14:34.710
2015,18,39 58:19.682,75 11:23.565
2015,3,40 01:36.153,75 07:02.268
2015,22,39 59:07.150,75 12:44.268
2015,17,39 54:46.554,75 09:01.013
2015,17,39 55:32.829,75 09:05.759
2015,12,40 04:36.468,75 05:06.621
2015,9,40 02:05.924,75 11:18.304
2015,17,39 54:46.109,75 08:26.446
2015,11,39 55:11.072,75 13:29.970
2015,6,40 01:21.280,75 05:40.716
2015,18,40 04:16.224,75 10:46.303
2015,22,40 02:22.366,75 02:44.910
2015,22,39 56:28.692,75 12:33.670
2015,2,39 57:35.394,75 14:09.968
2015,16,40 03:47.295,75 12:01.572
2015,19,40 03:47.944,74 59:07.865
2015,6,39 54:47.803,75 09:00.713
2015,14,40 01:19.344,75 04:35.907
2015,3,39 59:52.195,75 06:39.459
2015,19,39 56:44.732,75 10:00.371
2015,22,40 00:39.310,75 09:51.498
2015,7,40 00:57.319,75 07:46.466
2015,7,40 01:38.750,75 11:33.569
2015,0,39 58:28.663,75 11:57.118
2015,18,40 04:22.410,75 04:33.193
2015,12,40 04:36.639,74 58:43.437
2015,3,39 59:33.414,75 07:43.039
2015,17,40 02:19.904,75 08:37.678
2015,23,39 58:29.769,75 07:01.665
2015,12,39 57:38.319,75 08:31.526
2015,16,40 03:08.262,75 13:40.036
2015,23,39 58:39.137,75 06:44.946
2015,21,40 01:39.432,75 05:46.337
2015,15,39 56:51.723,75 09:15.901
2015,1,39 59:57.322,75 11:25.994
2015,19,40 02:06.022,75 04:09.823
2015,14,39 54:18.907,75 11:41.145
2015,16,40 05:38.900,75 00:10.043
2015,11,39 57:35.767,75 14:12.999
2015,21,39 58:02.906,75 10:51.624
2015,18,40 02:15.144,75 08:16.569
2015,12,40 04:22.822,75 03:11.004
2015,6,40 01:15.113,75 02:30.821
2015,14,39 54:44.913,75 08:17.195
2015,10,40 05:55.672,75 02:06.122
2015,17,40 03:57.202,75 10:35.464
2015,23,40 05:20.116,75 01:15.530
2015,13,40 00:29.434,75 08:33.954
2015,20,39 54:58.190,75 10:47.132
2015,14,39 57:04.915,75 11:56.807
2015,0,39 55:36.045,75 14:08.296
2015,11,39 58:57.266,75 13:50.685
2015,19,40 03:21.389,75 04:31.709
2015,18,39 58:44.995,75 10:13.811
2015,9,39 56:11.083,75 13:08.439
2015,17,39 59:31.909,75 11:40.528
2015,7,40 01:21.610,75 04:40.026
2015,21,40 08:06.849,75 00:38.030
2015,22,39 56:49.128,75 09:52.935
2015,11,39 58:37.712,75 11:56.436
2015,17,40 07:10.776,75 00:31.301
2015,6,40 02:51.805,75 10:17.304
2015,8,40 01:17.655,75 07:27.663
2015,23,39 53:53.415,75 15:12.498
2015,18,39 59:47.294,75 11:49.019
2015,18,39 59:56.900,75 08:02.807
2015,1,39 58:02.337,75 08:31.038
2015,20,39 58:53.850,75 15:03.725
2015,10,39 56:55.031,75 12:17.482
2015,7,39 59:13.382,75 07:20.404
2015,19,39 57:15.246,75 14:39.951
2015,18,39 56:18.686,75 11:50.912
2015,16,40 01:02.528,75 05:25.205
2015,13,40 01:24.816,75 01:59.165
2015,8,40 02:40.423,75 08:40.657
2015,16,40 00:29.005,75 11:31.362
2015,18,39 57:28.481,75 09:43.737
2015,18,39 58:52.036,75 11:58.632
2015,0,39 56:25.327,75 14:11.791
2015,5,40 02:39.088,75 09:45.868
2015,15,39 57:43.169,75 09:41.119
2015,12,39 58:53.796,75 06:40.589
2015,0,40 00:17.754,75 11:42.699
2015,7,39 57:21.085,75 11:29.255
2015,3,40 02:08.904,75 07:32.314
2015,17,40 03:12.113,74 59:12.000
2015,12,39 59:41.254,75 14:02.558
2015,9,40 01:11.184,75 08:55.381
2015,15,39 56:10.893,75 13:08.210
2015,17,40 01:49.919,75 07:05.462
2015,14,40 01:30.286,75 01:44.659
2015,10,39 56:34.069,75 10:25.946
2015,18,40 03:27.560,75 02:54.814
2015,21,40 01:35.002,75 10:10.186
2015,7,39 55:17.964,75 11:24.722
2015,18,39 57:11.741,75 13:34.580
2015,23,39 57:11.214,75 12:50.993
2015,8,39 57:05.855,75 09:49.658
2015,8,39 59:34.813,75 06:49.228
2015,19,39 56:59.241,75 12:25.710
2015,19,39 56:40.992,75 14:29.104
2015,7,39 57:19.594,75 10:51.209
2015,13,40 01:13.959,75 02:33.834
2015,0,39 57:14.526,75 10:35.855
2015,99,40 01:28.840,75 10:14.087
2015,7,40 02:32.276,75 11:21.944
2015,6,39 54:35.282,75 09:21.680
2015,8,39 55:38.960,75 11:02.756
2015,8,40 02:49.606,75 04:20.927
2015,22,39 57:35.212,75 10:41.016
2015,17,39 54:26.280,75 11:16.256
2015,9,39 59:48.793,75 06:45.889
2015,20,40 03:52.833,75 10:15.315
2015,16,40 01:23.700,75 04:36.637
2015,2,39 53:24.727,75 13:12.536
2015,8,39 55:08.561,75 14:48.643
2015,7,39 55:24.128,75 08:51.373
2015,9,40 00:21.351,75 06:48.588
2015,17,39 54:48.124,75 09:54.367
2015,8,40 04:10.934,75 03:34.588
2015,19,39 58:29.751,75 09:37.238
2015,15,39 57:34.765,75 10:37.474
2015,1,39 54:52.657,75 08:15.993
2015,8,40 05:26.707,75 03:50.704
2015,17,40 02:19.179,75 02:39.344
2015,1,39 59:43.871,75 09:14.820
2015,6,39 56:44.578,75 11:23.618
2015,19,40 01:36.962,75 05:15.791
2015,15,39 55:47.154,75 11:31.397
2015,18,39 53:55.802,75 10:09.071
2015,1,39 57:03.938,75 10:19.451
2015,16,40 04:08.982,75 00:26.173
2015,19,40 03:13.451,75 03:17.295
2015,23,40 02:48.216,75 00:02.841
2015,0,40 04:36.267,75 10:13.036
2015,17,40 00:31.620,75 04:10.019
2015,13,40 04:51.806,75 01:43.881
2015,20,40 00:28.443,75 05:06.740
2015,23,39 57:23.202,75 14:11.407
2015,12,39 56:14.564,75 13:03.428
2015,0,39 58:07.419,75 08:03.924
2015,19,39 58:23.014,75 10:12.012
2015,11,40 05:10.028,74 58:37.077
2015,9,39 58:31.854,75 10:00.418
2015,16,39 59:40.160,75 08:03.091
2015,18,40 01:42.172,75 05:16.879
2015,9,40 01:42.172,75 05:16.879
2015,20,39 54:18.925,75 10:21.054
2015,14,40 01:57.180,75 08:27.540
2015,11,39 57:24.012,75 11:52.849
2015,17,40 05:07.441,75 02:14.475
2015,9,39 56:48.127,75 10:53.900
2015,3,40 01:17.885,75 08:54.367
2015,15,39 59:29.382,75 10:00.674
2015,16,40 00:27.651,75 09:05.709
2015,11,39 57:19.314,75 12:00.220
2015,19,40 00:53.851,75 08:49.940
2015,12,39 54:48.522,75 08:54.293
2015,8,40 03:07.035,75 10:46.646
2015,12,40 01:37.400,75 11:34.400
2015,9,40 02:29.101,75 08:46.283
2015,16,40 00:57.551,75 05:03.642
2015,16,40 01:19.344,75 04:35.907
2015,21,40 00:18.919,75 11:27.137
2015,16,39 57:54.684,75 08:25.634
2015,19,39 55:29.311,75 10:22.745
2015,1,40 02:34.004,75 06:48.689
2015,1,40 02:40.801,75 01:59.797
2015,22,40 02:02.039,75 04:27.141
2015,8,40 02:46.472,75 09:57.862
2015,14,40 03:26.852,75 08:53.408
2015,15,39 58:02.671,75 10:43.078
2015,19,40 01:00.708,75 08:58.113
2015,1,39 58:18.672,75 14:41.447
2015,2,40 02:48.305,75 00:02.747
2015,21,40 05:28.336,75 03:18.130
2015,21,40 01:43.816,75 05:23.019
2015,20,40 01:32.115,75 07:58.438
2015,8,40 01:32.703,75 12:43.027
2015,99,40 00:31.666,75 08:51.441
2015,99,40 02:28.080,75 04:49.281
2015,19,39 55:35.484,75 11:10.931
2015,12,40 02:37.946,74 59:52.878
2015,10,40 01:45.691,75 11:21.837
2015,16,39 57:32.844,75 10:20.344
2015,16,39 57:28.627,75 13:38.423
2015,11,39 59:53.714,75 07:38.470
2015,18,39 56:54.966,75 11:09.689
2015,8,40 06:08.452,74 58:55.102
2015,20,40 04:01.087,75 09:29.811
2015,14,40 00:58.169,75 02:48.291
2015,17,40 03:52.168,74 58:58.443
2015,11,39 59:42.179,75 13:05.700
2015,15,39 57:51.303,75 08:47.245
2015,13,39 59:09.120,75 05:45.125
2015,99,40 01:36.995,75 12:33.945
2015,10,39 58:25.573,75 15:29.593
2015,16,40 04:16.241,75 02:17.269
2015,4,39 59:13.593,75 07:29.849
2015,20,39 56:25.121,75 12:43.010
2015,12,40 00:45.839,75 12:16.151
2015,11,40 01:56.288,75 10:08.956
2015,15,39 58:20.512,75 09:33.019
2015,17,39 54:54.314,75 14:40.831
2015,2,40 05:32.118,75 03:26.517
2015,2,39 57:25.952,75 09:06.249
2015,20,39 59:13.624,75 10:44.151
2015,12,39 58:20.544,75 09:59.380
2015,4,40 03:52.459,74 59:17.303
2015,16,39 59:37.789,75 05:46.575
2015,15,40 00:16.810,75 07:40.810
2015,99,39 53:31.043,75 14:31.507
2015,8,39 53:50.506,75 15:07.793
2015,17,40 01:29.334,75 09:42.800
2015,22,39 59:30.475,75 11:10.951
2015,20,40 01:06.142,75 12:40.630
2015,9,40 03:31.163,75 11:10.557
2015,22,39 52:39.757,75 15:08.946
2015,2,40 00:33.068,75 04:08.444
2015,17,39 59:35.354,75 08:08.984
2015,14,40 00:17.614,75 10:42.484
2015,16,39 57:24.934,75 09:12.666
2015,13,39 56:58.586,75 11:58.815
2015,14,39 59:45.298,75 04:58.214
2015,19,40 01:23.848,75 02:54.126
2015,21,40 01:43.183,75 12:19.909
2015,16,40 01:31.772,75 07:31.594
2015,7,39 56:14.016,75 14:02.140
2015,11,40 05:19.217,75 01:15.437
2015,6,40 02:39.539,75 00:09.667
2015,14,39 54:53.699,75 11:22.753
2015,18,39 54:46.288,75 08:54.073
2015,9,39 57:15.789,75 10:16.899
2015,11,39 58:18.644,75 14:41.701
2015,9,39 55:45.308,75 10:07.240
2015,18,39 57:50.342,75 09:38.261
2015,23,39 57:28.114,75 08:25.402
2015,2,40 01:45.236,75 11:23.408
2015,18,40 01:37.513,75 04:57.406
2015,18,39 55:56.427,75 11:33.179
2015,12,39 57:04.568,75 10:01.915
2015,19,40 02:13.966,75 03:10.861
2015,16,39 56:50.808,75 11:15.478
2015,11,39 59:40.590,75 09:35.349
2015,17,39 58:44.143,75 07:06.790
2015,9,40 04:21.846,75 09:20.701
2015,20,40 01:38.505,75 05:56.834
2015,15,40 04:22.889,75 02:11.768
2015,23,40 02:13.960,75 08:11.320
2015,2,40 01:47.170,75 06:16.717
2015,2,40 00:59.814,75 08:49.815
2015,12,40 03:09.748,75 09:33.472
2015,7,40 03:23.636,75 02:47.581
2015,0,40 02:39.264,75 09:57.884
2015,22,40 00:03.002,75 10:17.205
2015,20,40 00:43.542,75 06:43.855
2015,13,39 54:31.506,75 13:24.704
2015,9,39 57:32.119,75 09:24.206
2015,15,39 55:33.963,75 10:23.801
2015,12,40 05:40.346,75 00:54.155
2015,7,40 02:02.652,75 10:35.500
2015,12,40 00:10.476,75 08:15.122
2015,13,39 58:53.950,75 13:34.463
2015,13,39 59:47.209,75 06:35.265
2015,16,39 59:04.943,75 07:56.154
2015,5,40 02:14.269,75 00:48.052
2015,20,40 00:13.178,75 10:08.095
2015,20,39 57:30.407,75 10:02.439
2015,15,39 59:03.406,75 14:44.748
2015,23,39 58:00.642,75 11:15.632
2015,11,40 03:33.737,74 59:21.424
2015,21,40 00:58.587,75 10:31.964
2015,17,39 57:56.372,75 12:39.409
2015,13,40 00:07.398,75 06:11.422
2015,13,40 02:54.618,75 11:05.082
2015,14,39 54:49.741,75 08:51.624
2015,13,40 02:21.796,75 07:43.834
2015,16,40 01:56.082,75 07:53.432
2015,7,40 03:19.914,75 02:53.822
2015,13,39 54:14.619,75 14:25.049
2015,16,39 54:57.347,75 14:42.963
2015,15,40 00:16.947,75 11:45.335
2015,16,39 55:52.334,75 09:17.002
2015,11,39 56:45.714,75 14:30.100
2015,10,39 56:49.806,75 11:55.017
2015,99,39 58:26.407,75 09:18.244
2015,1,39 59:04.660,75 08:03.432
2015,9,40 00:15.714,75 08:17.260
2015,16,39 59:36.800,75 05:47.711
2015,20,40 01:44.695,75 03:56.210
2015,14,39 57:04.928,75 12:00.369
2015,18,39 52:35.370,75 15:21.494
2015,14,39 56:43.472,75 10:47.006
2015,11,40 01:42.501,75 01:23.220
2015,19,39 57:23.057,75 12:30.428
2015,8,39 55:20.362,75 10:24.589
2015,0,39 57:40.702,75 10:30.178
2015,7,40 00:36.531,75 07:17.602
2015,2,40 01:45.049,75 06:18.070
2015,17,40 02:28.723,75 12:00.567
2015,16,39 55:06.016,75 09:44.625
2015,20,39 53:50.506,75 15:07.793
2015,21,39 59:28.045,75 05:11.480
2015,15,39 55:56.295,75 13:08.742
2015,14,39 58:19.583,75 11:36.336
2015,8,40 01:37.555,75 07:15.788
2015,16,40 00:43.542,75 06:43.855
2015,6,40 07:11.460,75 01:03.043
2015,16,40 03:12.900,75 08:29.229
2015,12,39 56:08.815,75 13:42.823
2015,18,40 01:24.018,75 10:44.495
2015,14,39 55:56.951,75 12:00.073
2015,11,39 55:59.318,75 10:10.243
2015,17,40 02:27.735,75 10:59.179
2015,13,40 00:51.904,75 05:26.753
2015,7,39 56:59.812,75 13:44.525
2015,10,40 01:36.031,75 01:37.289
2015,14,39 54:41.904,75 14:32.598
2015,11,40 03:23.309,75 02:49.637
2015,23,40 01:47.231,75 05:16.817
2015,11,39 59:31.593,75 06:34.431
2015,15,40 01:23.210,75 07:26.428
2015,20,39 57:43.697,75 14:04.945
2015,8,39 55:26.977,75 10:36.293
2015,16,39 55:50.899,75 11:37.598
2015,6,40 04:04.463,75 01:45.264
2015,9,40 03:39.367,75 05:01.408
2015,6,40 00:32.156,75 04:19.191
2015,16,39 56:18.668,75 09:05.378
2015,18,39 57:09.590,75 08:56.995
2015,7,39 57:19.443,75 10:16.111
2015,17,39 56:39.527,75 14:40.212
2015,11,39 55:11.279,75 12:08.074
2015,21,40 03:27.061,75 08:57.497
2015,12,40 04:51.077,75 01:43.585
2015,2,40 00:14.110,75 10:50.316
2015,3,39 57:40.557,75 14:05.578
2015,22,39 55:54.717,75 09:39.707
2015,9,40 04:44.436,75 04:48.651
2015,10,39 57:26.599,75 09:45.162
2015,10,40 01:35.377,75 11:36.834
2015,7,40 05:14.481,75 02:07.443
2015,14,39 58:17.106,75 07:32.564
2015,12,40 00:10.436,75 07:27.675
2015,9,39 58:42.478,75 06:38.579
2015,1,39 59:41.240,75 06:18.108
2015,11,39 56:58.740,75 09:37.407
2015,10,39 55:31.449,75 10:39.476
2015,16,39 58:40.542,75 10:11.158
2015,11,40 03:09.417,75 08:03.778
2015,8,39 53:35.292,75 13:24.815
2015,14,39 55:36.102,75 11:15.812
2015,8,40 00:23.840,75 11:55.499
2015,8,39 54:20.727,75 11:38.377
2015,7,39 57:53.649,75 09:33.990
2015,23,39 58:48.129,75 07:26.075
2015,18,40 01:15.553,75 09:50.223
2015,7,40 02:43.859,75 05:17.937
2015,19,39 53:54.090,75 10:57.573
2015,14,40 01:07.917,75 08:25.576
2015,15,40 01:00.708,75 08:58.113
2015,15,40 04:39.630,75 01:22.172
2015,23,39 58:07.829,75 08:10.292
2015,2,39 58:42.614,75 07:17.889
2015,19,40 03:00.950,75 08:24.053
2015,15,40 01:49.767,75 06:55.609
2015,7,40 04:04.983,75 12:38.880
2015,15,40 03:43.405,75 00:49.093
2015,9,40 00:16.686,75 08:14.798
2015,16,40 04:04.198,75 02:24.479
2015,10,39 57:48.112,75 11:14.766
2015,19,40 00:20.956,75 05:49.348
2015,7,39 56:15.342,75 09:52.613
2015,15,40 00:09.945,75 06:03.606
2015,20,39 59:59.251,75 07:51.971
2015,14,40 00:39.812,75 07:14.753
2015,15,40 03:21.800,75 05:12.500
2015,14,40 02:29.338,75 05:16.364
2015,10,39 56:21.059,75 14:06.781
2015,14,40 01:54.428,75 05:07.226
2015,5,40 01:18.105,75 02:16.987
2015,9,39 59:55.327,75 07:50.718
2015,16,39 59:01.367,75 10:36.022
2015,16,40 04:54.865,74 58:04.987
2015,11,40 05:04.029,75 02:18.148
2015,7,40 06:11.754,75 00:12.683
2015,10,40 01:41.940,75 06:01.992
2015,20,39 57:29.772,75 14:44.246
2015,18,40 02:20.299,75 09:00.122
2015,18,39 55:26.320,75 10:40.798
2015,19,40 03:51.098,74 59:54.583
2015,12,40 01:12.586,75 09:01.958
2015,1,39 55:17.565,75 10:37.866
2015,18,39 57:35.161,75 09:23.590
2015,0,39 54:31.557,75 13:23.116
2015,12,40 02:32.149,75 05:18.439
2015,13,39 57:32.405,75 14:31.147
2015,7,40 02:36.537,75 08:59.338
2015,17,40 01:03.928,75 05:06.691
2015,18,40 00:56.100,75 10:37.300
2015,17,40 02:39.868,75 03:16.393
2015,15,39 56:55.829,75 12:53.933
2015,10,39 59:54.329,75 07:43.119
2015,11,40 02:20.475,75 03:22.611
2015,9,39 57:21.859,75 14:16.659
2015,2,39 58:48.151,75 10:33.128
2015,16,39 54:37.125,75 10:21.857
2015,17,40 01:40.344,75 03:36.560
2015,17,39 59:40.719,75 05:01.609
2015,13,39 57:54.205,75 14:24.511
2015,7,40 00:09.251,75 07:24.429
2015,2,40 03:34.426,75 10:09.199
2015,19,40 01:07.907,75 02:46.564
2015,8,40 00:49.975,75 07:33.617
2015,9,39 56:25.327,75 08:52.214
2015,3,40 00:57.100,75 12:20.300
2015,21,39 57:25.177,75 14:52.574
2015,20,40 03:16.724,75 07:29.999
2015,14,40 00:25.933,75 07:24.010
2015,13,39 56:26.512,75 13:26.950
2015,0,40 01:24.661,75 12:39.168
2015,9,39 59:51.876,75 07:16.569
2015,15,40 00:26.423,75 07:27.788
2015,17,39 57:20.808,75 09:32.558
2015,23,39 54:40.810,75 14:33.592
2015,4,39 58:44.901,75 09:41.040
2015,8,39 55:58.893,75 08:44.894
2015,13,40 00:23.964,75 11:36.713
2015,6,40 00:56.988,75 04:03.279
2015,11,39 57:44.805,75 09:42.583
2015,16,39 58:09.458,75 12:49.863
2015,15,40 00:23.204,75 08:37.038
2015,12,39 57:49.622,75 14:32.686
2015,14,40 02:02.039,75 04:27.141
2015,0,39 57:25.085,75 13:31.946
2015,10,40 00:43.542,75 06:43.855
2015,3,40 00:54.823,75 10:11.829
2015,19,40 03:25.236,75 09:22.197
2015,10,39 53:20.242,75 13:05.306
2015,10,40 00:22.203,75 09:06.487
2015,16,39 57:11.993,75 10:36.443
2015,13,40 02:37.980,75 06:56.132
2015,16,39 57:17.964,75 14:03.080
2015,9,39 59:08.581,75 11:48.299
2015,99,40 02:22.315,75 07:47.348
2015,7,39 58:53.612,75 07:02.654
2015,14,39 57:53.939,75 11:07.907
2015,0,40 01:37.729,75 01:30.683
2015,13,39 57:10.602,75 10:23.843
2015,1,40 06:02.437,75 01:26.184
2015,14,39 59:02.982,75 11:16.958
2015,18,40 01:17.505,75 03:06.381
2015,23,40 00:39.196,75 04:47.625
2015,22,40 02:02.461,75 08:23.407
2015,17,39 59:52.120,75 07:26.273
2015,19,39 58:49.647,75 06:17.146
2015,21,39 55:57.631,75 12:00.133
2015,18,39 55:44.821,75 09:07.037
2015,16,39 59:31.948,75 08:29.537
2015,8,39 57:14.269,75 10:35.987
2015,14,40 02:43.134,75 09:52.433
2015,10,39 59:46.252,75 04:32.473
2015,18,39 57:00.807,75 08:30.101
2015,18,40 04:13.292,75 09:48.383
2015,13,39 54:57.913,75 14:09.812
2015,15,40 01:23.486,75 10:45.266
2015,23,39 57:51.931,75 13:09.046
2015,23,39 58:17.909,75 11:36.393
2015,18,39 59:18.052,75 06:09.525
2015,18,40 01:38.108,75 11:34.164
2015,10,39 58:42.596,75 07:01.991
2015,6,40 00:03.429,75 08:08.102
2015,22,40 01:48.963,75 02:26.609
2015,17,40 00:56.408,75 08:24.331
2015,13,39 57:21.565,75 11:34.156
2015,18,39 54:56.620,75 09:07.271
2015,14,39 56:53.426,75 10:27.573
2015,9,39 55:30.868,75 10:09.872
2015,16,39 57:17.713,75 09:05.995
2015,2,39 59:18.625,75 07:40.695
2015,12,40 01:14.657,75 02:34.057
2015,9,40 01:18.154,75 06:45.449
2015,12,39 56:38.530,75 11:31.087
2015,8,40 02:06.022,75 04:09.823
2015,14,39 59:37.847,75 09:13.750
2015,22,40 06:47.914,75 01:22.338
2015,10,39 57:06.318,75 12:11.069
2015,9,39 57:16.593,75 09:53.411
2015,7,40 03:23.767,75 01:04.243
2015,9,40 00:39.685,75 12:22.055
2015,15,39 59:10.544,75 14:52.406
2015,11,40 00:57.144,75 09:13.828
2015,19,40 03:22.437,75 09:34.870
2015,7,40 03:42.317,75 03:21.839
2015,18,40 05:41.187,75 02:48.391
2015,11,39 59:23.337,75 06:25.281
2015,12,40 00:28.461,75 09:34.883
2015,14,40 03:51.796,75 09:23.446
2015,16,40 05:56.929,74 59:43.589
2015,21,40 00:53.564,75 04:48.655
2015,11,39 59:18.578,75 08:12.530
2015,22,39 59:10.535,75 06:15.872
2015,23,40 00:58.556,75 08:58.581
2015,16,39 57:25.957,75 13:38.997
2015,11,40 01:36.995,75 12:33.945
2015,16,39 56:45.520,75 11:03.285
2015,19,39 57:40.702,75 10:30.178
2015,7,39 57:38.311,75 11:55.816
2015,16,40 01:30.892,75 08:51.913
2015,11,39 55:49.389,75 09:40.874
2015,10,40 00:46.613,75 12:04.430
2015,9,39 57:27.542,75 09:44.544
2015,7,39 56:49.588,75 08:58.873
2015,15,39 57:45.190,75 13:57.158
2015,10,40 03:21.288,75 13:56.995
2015,22,39 59:03.285,75 09:53.474
2015,0,40 02:12.522,75 01:34.035
2015,21,40 01:51.816,75 08:15.691
2015,9,39 56:00.698,75 12:55.912
